episode,return_prisoner,return_guards_mean,outcome,length
6020,-1.0,-1.0,escaped,7
6021,1.0,1.0,captured,12
6022,1.0,1.0,captured,15
6023,1.0,1.0,captured,12
6024,1.0,1.0,captured,14
6025,-1.0,-1.0,escaped,6
6026,1.0,1.0,captured,12
6027,1.0,1.0,captured,10
6028,1.0,1.0,captured,10
6029,1.0,1.0,captured,13
6030,1.0,1.0,captured,15
6031,1.0,1.0,captured,15
6032,1.0,1.0,captured,7
6033,1.0,1.0,captured,10
6034,1.0,1.0,captured,11
6035,1.0,1.0,captured,12
6036,1.0,1.0,captured,13
6037,1.0,1.0,captured,24
6038,1.0,1.0,captured,7
6039,1.0,1.0,captured,10
6040,1.0,1.0,captured,12
6041,-1.0,-1.0,escaped,7
6042,1.0,1.0,captured,13
6043,1.0,1.0,captured,13
6044,1.0,1.0,captured,10
6045,1.0,1.0,captured,13
6046,1.0,1.0,captured,7
6047,1.0,1.0,captured,11
6048,1.0,1.0,captured,10
6049,1.0,1.0,captured,7
6050,1.0,1.0,captured,9
6051,1.0,1.0,captured,13
6052,1.0,1.0,captured,11
6053,1.0,1.0,captured,12
6054,1.0,1.0,captured,13
6055,1.0,1.0,captured,14
6056,-1.0,-1.0,escaped,8
6057,-1.0,-1.0,escaped,7
6058,1.0,1.0,captured,9
6059,1.0,1.0,captured,23
6060,1.0,1.0,captured,13
6061,-1.0,-1.0,escaped,11
6062,1.0,1.0,captured,11
6063,1.0,1.0,captured,5
6064,1.0,1.0,captured,23
6065,1.0,1.0,captured,7
6066,1.0,1.0,captured,12
6067,1.0,1.0,captured,8
6068,1.0,1.0,captured,10
6069,1.0,1.0,captured,9
6070,1.0,1.0,captured,14
6071,1.0,1.0,captured,14
6072,1.0,1.0,captured,11
6073,1.0,1.0,captured,23
6074,1.0,1.0,captured,12
6075,1.0,1.0,captured,10
6076,1.0,1.0,captured,8
6077,1.0,1.0,captured,12
6078,1.0,1.0,captured,11
6079,1.0,1.0,captured,10
6080,-1.0,-1.0,escaped,14
6081,1.0,1.0,captured,7
6082,1.0,1.0,captured,13
6083,1.0,1.0,captured,13
6084,1.0,1.0,captured,8
6085,1.0,1.0,captured,5
6086,1.0,1.0,captured,9
6087,1.0,1.0,captured,9
6088,1.0,1.0,captured,10
6089,-1.0,-1.0,escaped,4
6090,-1.0,-1.0,escaped,13
6091,1.0,1.0,captured,11
6092,1.0,1.0,captured,23
6093,1.0,1.0,captured,11
6094,-1.0,-1.0,escaped,8
6095,1.0,1.0,captured,15
6096,1.0,1.0,captured,14
6097,1.0,1.0,captured,12
6098,1.0,1.0,captured,7
6099,1.0,1.0,captured,12
6100,-1.0,-1.0,escaped,10
6101,1.0,1.0,captured,7
6102,-1.0,-1.0,escaped,7
6103,1.0,1.0,captured,8
6104,1.0,1.0,captured,12
6105,1.0,1.0,captured,8
6106,-1.0,-1.0,escaped,7
6107,1.0,1.0,captured,12
6108,1.0,1.0,captured,13
6109,1.0,1.0,captured,13
6110,1.0,1.0,captured,8
6111,1.0,1.0,captured,10
6112,1.0,1.0,captured,3
6113,1.0,1.0,captured,9
6114,1.0,1.0,captured,8
6115,1.0,1.0,captured,4
6116,-1.0,-1.0,escaped,2
6117,1.0,1.0,captured,11
6118,1.0,1.0,captured,11
6119,1.0,1.0,captured,9
6120,-1.0,-1.0,escaped,8
6121,1.0,1.0,captured,4
6122,1.0,1.0,captured,11
6123,1.0,1.0,captured,11
6124,1.0,1.0,captured,12
6125,1.0,1.0,captured,13
6126,-1.0,-1.0,escaped,17
6127,1.0,1.0,captured,12
6128,1.0,1.0,captured,15
6129,1.0,1.0,captured,14
6130,1.0,1.0,captured,12
6131,1.0,1.0,captured,10
6132,1.0,1.0,captured,11
6133,1.0,1.0,captured,9
6134,1.0,1.0,captured,14
6135,-1.0,-1.0,escaped,12
6136,1.0,1.0,captured,17
6137,1.0,1.0,captured,13
6138,1.0,1.0,captured,12
6139,1.0,1.0,captured,13
6140,1.0,1.0,captured,19
6141,-1.0,-1.0,escaped,13
6142,1.0,1.0,captured,24
6143,1.0,1.0,captured,14
6144,1.0,1.0,captured,9
6145,-1.0,-1.0,escaped,6
6146,1.0,1.0,captured,9
6147,1.0,1.0,captured,12
6148,1.0,1.0,captured,13
6149,1.0,1.0,captured,11
6150,1.0,1.0,captured,8
6151,-1.0,-1.0,escaped,9
6152,1.0,1.0,captured,7
6153,1.0,1.0,captured,19
6154,1.0,1.0,captured,11
6155,1.0,1.0,captured,9
6156,-1.0,-1.0,escaped,8
6157,-1.0,-1.0,escaped,5
6158,1.0,1.0,captured,12
6159,1.0,1.0,captured,7
6160,1.0,1.0,captured,15
6161,1.0,1.0,captured,26
6162,1.0,1.0,captured,14
6163,1.0,1.0,captured,16
6164,1.0,1.0,captured,11
6165,1.0,1.0,captured,7
6166,1.0,1.0,captured,12
6167,1.0,1.0,captured,11
6168,1.0,1.0,captured,13
6169,1.0,1.0,captured,9
6170,-1.0,-1.0,escaped,5
6171,1.0,1.0,captured,11
6172,1.0,1.0,captured,13
6173,-1.0,-1.0,escaped,8
6174,-1.0,-1.0,escaped,14
6175,-1.0,-1.0,escaped,5
6176,1.0,1.0,captured,12
6177,1.0,1.0,captured,13
6178,1.0,1.0,captured,10
6179,1.0,1.0,captured,10
6180,1.0,1.0,captured,11
6181,-1.0,-1.0,escaped,3
6182,1.0,1.0,captured,5
6183,1.0,1.0,captured,11
6184,1.0,1.0,captured,20
6185,1.0,1.0,captured,25
6186,1.0,1.0,captured,15
6187,-1.0,-1.0,escaped,6
6188,1.0,1.0,captured,8
6189,1.0,1.0,captured,11
6190,1.0,1.0,captured,22
6191,1.0,1.0,captured,15
6192,1.0,1.0,captured,6
6193,1.0,1.0,captured,13
6194,1.0,1.0,captured,12
6195,1.0,1.0,captured,12
6196,1.0,1.0,captured,14
6197,-1.0,-1.0,escaped,11
6198,1.0,1.0,captured,10
6199,-1.0,-1.0,escaped,10
6200,1.0,1.0,captured,5
6201,1.0,1.0,captured,13
6202,1.0,1.0,captured,7
6203,1.0,1.0,captured,16
6204,1.0,1.0,captured,10
6205,-1.0,-1.0,escaped,7
6206,1.0,1.0,captured,4
6207,1.0,1.0,captured,12
6208,1.0,1.0,captured,12
6209,1.0,1.0,captured,16
6210,1.0,1.0,captured,10
6211,1.0,1.0,captured,10
6212,-1.0,-1.0,escaped,5
6213,1.0,1.0,captured,11
6214,1.0,1.0,captured,10
6215,1.0,1.0,captured,18
6216,1.0,1.0,captured,13
6217,1.0,1.0,captured,10
6218,1.0,1.0,captured,12
6219,1.0,1.0,captured,9
6220,1.0,1.0,captured,11
6221,1.0,1.0,captured,10
6222,1.0,1.0,captured,8
6223,1.0,1.0,captured,11
6224,1.0,1.0,captured,11
6225,-1.0,-1.0,escaped,15
6226,1.0,1.0,captured,14
6227,1.0,1.0,captured,12
6228,1.0,1.0,captured,13
6229,1.0,1.0,captured,10
6230,1.0,1.0,captured,8
6231,1.0,1.0,captured,16
6232,-1.0,-1.0,escaped,3
6233,-1.0,-1.0,escaped,8
6234,1.0,1.0,captured,12
6235,1.0,1.0,captured,14
6236,1.0,1.0,captured,13
6237,1.0,1.0,captured,7
6238,1.0,1.0,captured,12
6239,1.0,1.0,captured,12
6240,1.0,1.0,captured,12
6241,1.0,1.0,captured,7
6242,1.0,1.0,captured,25
6243,1.0,1.0,captured,9
6244,1.0,1.0,captured,4
6245,1.0,1.0,captured,13
6246,1.0,1.0,captured,20
6247,1.0,1.0,captured,11
6248,1.0,1.0,captured,14
6249,1.0,1.0,captured,15
6250,1.0,1.0,captured,13
6251,1.0,1.0,captured,12
6252,-1.0,-1.0,escaped,3
6253,1.0,1.0,captured,10
6254,1.0,1.0,captured,12
6255,1.0,1.0,captured,11
6256,1.0,1.0,captured,11
6257,1.0,1.0,captured,12
6258,1.0,1.0,captured,12
6259,1.0,1.0,captured,9
6260,1.0,1.0,captured,19
6261,-1.0,-1.0,escaped,6
6262,-1.0,-1.0,escaped,11
6263,1.0,1.0,captured,13
6264,1.0,1.0,captured,4
6265,1.0,1.0,captured,12
6266,1.0,1.0,captured,11
6267,1.0,1.0,captured,19
6268,1.0,1.0,captured,13
6269,1.0,1.0,captured,13
6270,1.0,1.0,captured,21
6271,1.0,1.0,captured,12
6272,1.0,1.0,captured,11
6273,1.0,1.0,captured,13
6274,1.0,1.0,captured,5
6275,1.0,1.0,captured,15
6276,1.0,1.0,captured,10
6277,1.0,1.0,captured,10
6278,1.0,1.0,captured,15
6279,1.0,1.0,captured,10
6280,1.0,1.0,captured,13
6281,1.0,1.0,captured,13
6282,1.0,1.0,captured,11
6283,1.0,1.0,captured,12
6284,1.0,1.0,captured,12
6285,1.0,1.0,captured,9
6286,1.0,1.0,captured,12
6287,1.0,1.0,captured,6
6288,1.0,1.0,captured,12
6289,-1.0,-1.0,escaped,5
6290,1.0,1.0,captured,6
6291,1.0,1.0,captured,15
6292,1.0,1.0,captured,12
6293,1.0,1.0,captured,8
6294,1.0,1.0,captured,11
6295,-1.0,-1.0,escaped,5
6296,1.0,1.0,captured,14
6297,1.0,1.0,captured,26
6298,1.0,1.0,captured,8
6299,1.0,1.0,captured,12
6300,-1.0,-1.0,escaped,6
6301,-1.0,-1.0,escaped,10
6302,1.0,1.0,captured,8
6303,1.0,1.0,captured,9
6304,1.0,1.0,captured,12
6305,-1.0,-1.0,escaped,17
6306,1.0,1.0,captured,10
6307,1.0,1.0,captured,21
6308,1.0,1.0,captured,10
6309,-1.0,-1.0,escaped,4
6310,1.0,1.0,captured,10
6311,1.0,1.0,captured,15
6312,1.0,1.0,captured,9
6313,1.0,1.0,captured,22
6314,1.0,1.0,captured,10
6315,-1.0,-1.0,escaped,7
6316,1.0,1.0,captured,10
6317,1.0,1.0,captured,5
6318,-1.0,-1.0,escaped,16
6319,1.0,1.0,captured,10
6320,1.0,1.0,captured,11
6321,1.0,1.0,captured,11
6322,1.0,1.0,captured,13
6323,1.0,1.0,captured,9
6324,1.0,1.0,captured,11
6325,1.0,1.0,captured,9
6326,1.0,1.0,captured,12
6327,1.0,1.0,captured,14
6328,1.0,1.0,captured,12
6329,1.0,1.0,captured,11
6330,1.0,1.0,captured,18
6331,1.0,1.0,captured,12
6332,1.0,1.0,captured,5
6333,1.0,1.0,captured,9
6334,1.0,1.0,captured,9
6335,-1.0,-1.0,escaped,5
6336,1.0,1.0,captured,13
6337,1.0,1.0,captured,26
6338,1.0,1.0,captured,10
6339,-1.0,-1.0,escaped,4
6340,-1.0,-1.0,escaped,8
6341,1.0,1.0,captured,8
6342,1.0,1.0,captured,15
6343,1.0,1.0,captured,10
6344,1.0,1.0,captured,12
6345,-1.0,-1.0,escaped,8
6346,1.0,1.0,captured,9
6347,1.0,1.0,captured,11
6348,-1.0,-1.0,escaped,5
6349,1.0,1.0,captured,9
6350,1.0,1.0,captured,12
6351,1.0,1.0,captured,10
6352,1.0,1.0,captured,8
6353,1.0,1.0,captured,18
6354,1.0,1.0,captured,6
6355,1.0,1.0,captured,11
6356,1.0,1.0,captured,17
6357,1.0,1.0,captured,12
6358,1.0,1.0,captured,11
6359,1.0,1.0,captured,8
6360,1.0,1.0,captured,9
6361,1.0,1.0,captured,14
6362,1.0,1.0,captured,6
6363,1.0,1.0,captured,10
6364,1.0,1.0,captured,15
6365,1.0,1.0,captured,9
6366,1.0,1.0,captured,10
6367,1.0,1.0,captured,15
6368,1.0,1.0,captured,10
6369,1.0,1.0,captured,15
6370,1.0,1.0,captured,14
6371,1.0,1.0,captured,12
6372,1.0,1.0,captured,8
6373,1.0,1.0,captured,21
6374,1.0,1.0,captured,10
6375,-1.0,-1.0,escaped,7
6376,1.0,1.0,captured,14
6377,1.0,1.0,captured,8
6378,1.0,1.0,captured,12
6379,1.0,1.0,captured,24
6380,1.0,1.0,captured,7
6381,-1.0,-1.0,escaped,4
6382,1.0,1.0,captured,17
6383,1.0,1.0,captured,14
6384,-1.0,-1.0,escaped,7
6385,1.0,1.0,captured,9
6386,1.0,1.0,captured,8
6387,1.0,1.0,captured,15
6388,-1.0,-1.0,escaped,4
6389,1.0,1.0,captured,12
6390,1.0,1.0,captured,13
6391,1.0,1.0,captured,10
6392,1.0,1.0,captured,13
6393,1.0,1.0,captured,8
6394,-1.0,-1.0,escaped,8
6395,1.0,1.0,captured,10
6396,1.0,1.0,captured,12
6397,1.0,1.0,captured,16
6398,1.0,1.0,captured,18
6399,1.0,1.0,captured,23
6400,1.0,1.0,captured,10
6401,1.0,1.0,captured,12
6402,1.0,1.0,captured,12
6403,1.0,1.0,captured,13
6404,-1.0,-1.0,escaped,4
6405,1.0,1.0,captured,9
6406,1.0,1.0,captured,14
6407,1.0,1.0,captured,14
6408,1.0,1.0,captured,14
6409,1.0,1.0,captured,10
6410,1.0,1.0,captured,9
6411,1.0,1.0,captured,12
6412,1.0,1.0,captured,11
6413,1.0,1.0,captured,10
6414,1.0,1.0,captured,9
6415,1.0,1.0,captured,7
6416,1.0,1.0,captured,13
6417,1.0,1.0,captured,10
6418,1.0,1.0,captured,11
6419,1.0,1.0,captured,12
6420,1.0,1.0,captured,14
6421,-1.0,-1.0,escaped,12
6422,1.0,1.0,captured,9
6423,1.0,1.0,captured,15
6424,1.0,1.0,captured,12
6425,-1.0,-1.0,escaped,9
6426,1.0,1.0,captured,11
6427,1.0,1.0,captured,9
6428,1.0,1.0,captured,12
6429,1.0,1.0,captured,13
6430,-1.0,-1.0,escaped,8
6431,1.0,1.0,captured,9
6432,1.0,1.0,captured,10
6433,1.0,1.0,captured,13
6434,1.0,1.0,captured,14
6435,-1.0,-1.0,escaped,5
6436,1.0,1.0,captured,24
6437,-1.0,-1.0,escaped,6
6438,1.0,1.0,captured,11
6439,1.0,1.0,captured,14
6440,1.0,1.0,captured,10
6441,-1.0,-1.0,escaped,13
6442,1.0,1.0,captured,9
6443,1.0,1.0,captured,25
6444,1.0,1.0,captured,7
6445,1.0,1.0,captured,12
6446,1.0,1.0,captured,26
6447,1.0,1.0,captured,15
6448,1.0,1.0,captured,12
6449,1.0,1.0,captured,10
6450,-1.0,-1.0,escaped,5
6451,1.0,1.0,captured,14
6452,1.0,1.0,captured,24
6453,1.0,1.0,captured,11
6454,1.0,1.0,captured,11
6455,1.0,1.0,captured,3
6456,1.0,1.0,captured,11
6457,1.0,1.0,captured,23
6458,1.0,1.0,captured,7
6459,1.0,1.0,captured,12
6460,1.0,1.0,captured,9
6461,1.0,1.0,captured,11
6462,1.0,1.0,captured,9
6463,1.0,1.0,captured,7
6464,1.0,1.0,captured,7
6465,1.0,1.0,captured,12
6466,1.0,1.0,captured,13
6467,1.0,1.0,captured,9
6468,-1.0,-1.0,escaped,5
6469,1.0,1.0,captured,11
6470,1.0,1.0,captured,17
6471,1.0,1.0,captured,16
6472,1.0,1.0,captured,13
6473,1.0,1.0,captured,11
6474,1.0,1.0,captured,15
6475,1.0,1.0,captured,11
6476,1.0,1.0,captured,12
6477,1.0,1.0,captured,5
6478,1.0,1.0,captured,13
6479,1.0,1.0,captured,11
6480,1.0,1.0,captured,13
6481,-1.0,-1.0,escaped,12
6482,1.0,1.0,captured,11
6483,1.0,1.0,captured,12
6484,1.0,1.0,captured,4
6485,1.0,1.0,captured,14
6486,1.0,1.0,captured,13
6487,1.0,1.0,captured,6
6488,-1.0,-1.0,escaped,8
6489,-1.0,-1.0,escaped,4
6490,1.0,1.0,captured,22
6491,1.0,1.0,captured,13
6492,1.0,1.0,captured,10
6493,1.0,1.0,captured,11
6494,1.0,1.0,captured,12
6495,-1.0,-1.0,escaped,11
6496,-1.0,-1.0,escaped,6
6497,1.0,1.0,captured,18
6498,1.0,1.0,captured,13
6499,1.0,1.0,captured,15
6500,1.0,1.0,captured,10
6501,1.0,1.0,captured,13
6502,1.0,1.0,captured,13
6503,1.0,1.0,captured,15
6504,1.0,1.0,captured,12
6505,1.0,1.0,captured,13
6506,1.0,1.0,captured,8
6507,1.0,1.0,captured,12
6508,-1.0,-1.0,escaped,4
6509,1.0,1.0,captured,12
6510,1.0,1.0,captured,9
6511,1.0,1.0,captured,9
6512,1.0,1.0,captured,12
6513,-1.0,-1.0,escaped,7
6514,-1.0,-1.0,escaped,5
6515,1.0,1.0,captured,10
6516,1.0,1.0,captured,12
6517,1.0,1.0,captured,11
6518,1.0,1.0,captured,12
6519,1.0,1.0,captured,13
6520,-1.0,-1.0,escaped,7
6521,1.0,1.0,captured,16
6522,1.0,1.0,captured,9
6523,1.0,1.0,captured,12
6524,1.0,1.0,captured,10
6525,1.0,1.0,captured,12
6526,1.0,1.0,captured,8
6527,1.0,1.0,captured,12
6528,1.0,1.0,captured,21
6529,1.0,1.0,captured,11
6530,1.0,1.0,captured,10
6531,1.0,1.0,captured,13
6532,1.0,1.0,captured,7
6533,1.0,1.0,captured,11
6534,1.0,1.0,captured,11
6535,1.0,1.0,captured,22
6536,1.0,1.0,captured,9
6537,1.0,1.0,captured,21
6538,1.0,1.0,captured,7
6539,1.0,1.0,captured,10
6540,1.0,1.0,captured,11
6541,1.0,1.0,captured,4
6542,1.0,1.0,captured,14
6543,1.0,1.0,captured,11
6544,1.0,1.0,captured,16
6545,1.0,1.0,captured,7
6546,1.0,1.0,captured,12
6547,1.0,1.0,captured,6
6548,1.0,1.0,captured,19
6549,1.0,1.0,captured,17
6550,1.0,1.0,captured,10
6551,1.0,1.0,captured,22
6552,1.0,1.0,captured,9
6553,1.0,1.0,captured,9
6554,1.0,1.0,captured,10
6555,1.0,1.0,captured,12
6556,-1.0,-1.0,escaped,10
6557,-1.0,-1.0,escaped,4
6558,1.0,1.0,captured,9
6559,1.0,1.0,captured,10
6560,-1.0,-1.0,escaped,12
6561,1.0,1.0,captured,16
6562,1.0,1.0,captured,12
6563,1.0,1.0,captured,8
6564,-1.0,-1.0,escaped,9
6565,1.0,1.0,captured,11
6566,1.0,1.0,captured,8
6567,1.0,1.0,captured,9
6568,1.0,1.0,captured,13
6569,1.0,1.0,captured,11
6570,1.0,1.0,captured,14
6571,1.0,1.0,captured,13
6572,1.0,1.0,captured,15
6573,1.0,1.0,captured,7
6574,1.0,1.0,captured,9
6575,1.0,1.0,captured,10
6576,1.0,1.0,captured,13
6577,1.0,1.0,captured,8
6578,1.0,1.0,captured,7
6579,1.0,1.0,captured,5
6580,1.0,1.0,captured,9
6581,1.0,1.0,captured,12
6582,1.0,1.0,captured,10
6583,1.0,1.0,captured,23
6584,1.0,1.0,captured,12
6585,1.0,1.0,captured,21
6586,1.0,1.0,captured,12
6587,1.0,1.0,captured,10
6588,1.0,1.0,captured,14
6589,1.0,1.0,captured,9
6590,1.0,1.0,captured,15
6591,-1.0,-1.0,escaped,5
6592,1.0,1.0,captured,11
6593,-1.0,-1.0,escaped,3
6594,1.0,1.0,captured,17
6595,-1.0,-1.0,escaped,13
6596,1.0,1.0,captured,15
6597,1.0,1.0,captured,11
6598,1.0,1.0,captured,11
6599,1.0,1.0,captured,13
6600,1.0,1.0,captured,8
6601,-1.0,-1.0,escaped,6
6602,1.0,1.0,captured,13
6603,1.0,1.0,captured,11
6604,1.0,1.0,captured,10
6605,1.0,1.0,captured,13
6606,-1.0,-1.0,escaped,10
6607,1.0,1.0,captured,11
6608,1.0,1.0,captured,11
6609,-1.0,-1.0,escaped,5
6610,1.0,1.0,captured,11
6611,1.0,1.0,captured,11
6612,1.0,1.0,captured,11
6613,-1.0,-1.0,escaped,14
6614,1.0,1.0,captured,10
6615,1.0,1.0,captured,11
6616,-1.0,-1.0,escaped,8
6617,1.0,1.0,captured,10
6618,-1.0,-1.0,escaped,6
6619,1.0,1.0,captured,12
6620,1.0,1.0,captured,10
6621,1.0,1.0,captured,9
6622,1.0,1.0,captured,8
6623,-1.0,-1.0,escaped,6
6624,1.0,1.0,captured,2
6625,1.0,1.0,captured,9
6626,1.0,1.0,captured,13
6627,1.0,1.0,captured,14
6628,1.0,1.0,captured,9
6629,-1.0,-1.0,escaped,15
6630,1.0,1.0,captured,11
6631,1.0,1.0,captured,13
6632,1.0,1.0,captured,9
6633,-1.0,-1.0,escaped,19
6634,1.0,1.0,captured,6
6635,1.0,1.0,captured,11
6636,1.0,1.0,captured,11
6637,1.0,1.0,captured,12
6638,1.0,1.0,captured,11
6639,1.0,1.0,captured,12
6640,-1.0,-1.0,escaped,4
6641,1.0,1.0,captured,12
6642,1.0,1.0,captured,12
6643,1.0,1.0,captured,13
6644,1.0,1.0,captured,9
6645,-1.0,-1.0,escaped,8
6646,1.0,1.0,captured,7
6647,1.0,1.0,captured,14
6648,1.0,1.0,captured,13
6649,-1.0,-1.0,escaped,5
6650,1.0,1.0,captured,11
6651,1.0,1.0,captured,14
6652,1.0,1.0,captured,8
6653,1.0,1.0,captured,10
6654,1.0,1.0,captured,9
6655,-1.0,-1.0,escaped,7
6656,1.0,1.0,captured,11
6657,1.0,1.0,captured,9
6658,1.0,1.0,captured,10
6659,1.0,1.0,captured,9
6660,1.0,1.0,captured,9
6661,1.0,1.0,captured,16
6662,1.0,1.0,captured,14
6663,1.0,1.0,captured,9
6664,1.0,1.0,captured,11
6665,1.0,1.0,captured,8
6666,-1.0,-1.0,escaped,16
6667,1.0,1.0,captured,11
6668,-1.0,-1.0,escaped,8
6669,1.0,1.0,captured,21
6670,1.0,1.0,captured,11
6671,1.0,1.0,captured,9
6672,1.0,1.0,captured,8
6673,1.0,1.0,captured,26
6674,-1.0,-1.0,escaped,10
6675,1.0,1.0,captured,8
6676,1.0,1.0,captured,13
6677,1.0,1.0,captured,15
6678,1.0,1.0,captured,11
6679,1.0,1.0,captured,6
6680,-1.0,-1.0,escaped,8
6681,-1.0,-1.0,escaped,5
6682,-1.0,-1.0,escaped,6
6683,1.0,1.0,captured,10
6684,-1.0,-1.0,escaped,5
6685,1.0,1.0,captured,11
6686,1.0,1.0,captured,12
6687,-1.0,-1.0,escaped,14
6688,1.0,1.0,captured,12
6689,1.0,1.0,captured,12
6690,-1.0,-1.0,escaped,7
6691,1.0,1.0,captured,7
6692,1.0,1.0,captured,8
6693,1.0,1.0,captured,11
6694,1.0,1.0,captured,8
6695,1.0,1.0,captured,14
6696,1.0,1.0,captured,10
6697,1.0,1.0,captured,11
6698,1.0,1.0,captured,10
6699,1.0,1.0,captured,8
6700,1.0,1.0,captured,8
6701,1.0,1.0,captured,12
6702,1.0,1.0,captured,14
6703,1.0,1.0,captured,15
6704,1.0,1.0,captured,12
6705,-1.0,-1.0,escaped,10
6706,1.0,1.0,captured,10
6707,1.0,1.0,captured,9
6708,1.0,1.0,captured,14
6709,1.0,1.0,captured,11
6710,1.0,1.0,captured,17
6711,-1.0,-1.0,escaped,9
6712,-1.0,-1.0,escaped,6
6713,1.0,1.0,captured,9
6714,1.0,1.0,captured,7
6715,1.0,1.0,captured,9
6716,1.0,1.0,captured,11
6717,1.0,1.0,captured,10
6718,1.0,1.0,captured,13
6719,-1.0,-1.0,escaped,8
6720,1.0,1.0,captured,9
6721,1.0,1.0,captured,12
6722,1.0,1.0,captured,14
6723,1.0,1.0,captured,10
6724,1.0,1.0,captured,18
6725,1.0,1.0,captured,12
6726,1.0,1.0,captured,8
6727,-1.0,-1.0,escaped,10
6728,1.0,1.0,captured,7
6729,1.0,1.0,captured,12
6730,1.0,1.0,captured,14
6731,1.0,1.0,captured,12
6732,1.0,1.0,captured,13
6733,1.0,1.0,captured,13
6734,-1.0,-1.0,escaped,4
6735,-1.0,-1.0,escaped,8
6736,-1.0,-1.0,escaped,5
6737,1.0,1.0,captured,13
6738,1.0,1.0,captured,17
6739,-1.0,-1.0,escaped,15
6740,1.0,1.0,captured,12
6741,1.0,1.0,captured,13
6742,1.0,1.0,captured,17
6743,1.0,1.0,captured,5
6744,1.0,1.0,captured,10
6745,1.0,1.0,captured,18
6746,1.0,1.0,captured,12
6747,1.0,1.0,captured,11
6748,-1.0,-1.0,escaped,13
6749,1.0,1.0,captured,17
6750,1.0,1.0,captured,8
6751,1.0,1.0,captured,12
6752,1.0,1.0,captured,14
6753,-1.0,-1.0,escaped,7
6754,1.0,1.0,captured,12
6755,1.0,1.0,captured,9
6756,1.0,1.0,captured,13
6757,1.0,1.0,captured,9
6758,1.0,1.0,captured,11
6759,-1.0,-1.0,escaped,7
6760,1.0,1.0,captured,9
6761,1.0,1.0,captured,12
6762,1.0,1.0,captured,10
6763,1.0,1.0,captured,12
6764,-1.0,-1.0,escaped,6
6765,1.0,1.0,captured,13
6766,-1.0,-1.0,escaped,4
6767,1.0,1.0,captured,13
6768,-1.0,-1.0,escaped,14
6769,1.0,1.0,captured,13
6770,1.0,1.0,captured,14
6771,1.0,1.0,captured,12
6772,1.0,1.0,captured,9
6773,1.0,1.0,captured,11
6774,1.0,1.0,captured,11
6775,1.0,1.0,captured,9
6776,1.0,1.0,captured,8
6777,-1.0,-1.0,escaped,17
6778,1.0,1.0,captured,10
6779,1.0,1.0,captured,15
6780,-1.0,-1.0,escaped,9
6781,1.0,1.0,captured,10
6782,1.0,1.0,captured,8
6783,1.0,1.0,captured,8
6784,1.0,1.0,captured,10
6785,1.0,1.0,captured,6
6786,1.0,1.0,captured,11
6787,1.0,1.0,captured,9
6788,1.0,1.0,captured,16
6789,1.0,1.0,captured,10
6790,1.0,1.0,captured,12
6791,1.0,1.0,captured,7
6792,1.0,1.0,captured,7
6793,1.0,1.0,captured,6
6794,1.0,1.0,captured,11
6795,1.0,1.0,captured,11
6796,-1.0,-1.0,escaped,11
6797,1.0,1.0,captured,13
6798,1.0,1.0,captured,2
6799,1.0,1.0,captured,9
6800,1.0,1.0,captured,16
6801,1.0,1.0,captured,10
6802,1.0,1.0,captured,13
6803,1.0,1.0,captured,13
6804,1.0,1.0,captured,10
6805,1.0,1.0,captured,9
6806,1.0,1.0,captured,14
6807,1.0,1.0,captured,12
6808,1.0,1.0,captured,10
6809,1.0,1.0,captured,9
6810,1.0,1.0,captured,10
6811,1.0,1.0,captured,11
6812,1.0,1.0,captured,8
6813,1.0,1.0,captured,11
6814,1.0,1.0,captured,12
6815,1.0,1.0,captured,13
6816,1.0,1.0,captured,11
6817,1.0,1.0,captured,7
6818,1.0,1.0,captured,10
6819,1.0,1.0,captured,24
6820,1.0,1.0,captured,7
6821,1.0,1.0,captured,11
6822,1.0,1.0,captured,6
6823,1.0,1.0,captured,10
6824,1.0,1.0,captured,26
6825,1.0,1.0,captured,12
6826,1.0,1.0,captured,11
6827,1.0,1.0,captured,11
6828,1.0,1.0,captured,12
6829,1.0,1.0,captured,9
6830,1.0,1.0,captured,11
6831,1.0,1.0,captured,10
6832,1.0,1.0,captured,19
6833,1.0,1.0,captured,9
6834,-1.0,-1.0,escaped,7
6835,1.0,1.0,captured,11
6836,1.0,1.0,captured,6
6837,1.0,1.0,captured,11
6838,-1.0,-1.0,escaped,6
6839,1.0,1.0,captured,14
6840,-1.0,-1.0,escaped,5
6841,1.0,1.0,captured,9
6842,1.0,1.0,captured,10
6843,1.0,1.0,captured,6
6844,1.0,1.0,captured,10
6845,1.0,1.0,captured,5
6846,1.0,1.0,captured,9
6847,1.0,1.0,captured,10
6848,1.0,1.0,captured,7
6849,-1.0,-1.0,escaped,9
6850,1.0,1.0,captured,11
6851,1.0,1.0,captured,12
6852,1.0,1.0,captured,6
6853,1.0,1.0,captured,6
6854,1.0,1.0,captured,11
6855,1.0,1.0,captured,12
6856,-1.0,-1.0,escaped,6
6857,1.0,1.0,captured,13
6858,1.0,1.0,captured,8
6859,1.0,1.0,captured,10
6860,1.0,1.0,captured,12
6861,1.0,1.0,captured,15
6862,-1.0,-1.0,escaped,4
6863,1.0,1.0,captured,10
6864,1.0,1.0,captured,13
6865,1.0,1.0,captured,11
6866,-1.0,-1.0,escaped,19
6867,1.0,1.0,captured,11
6868,-1.0,-1.0,escaped,13
