timesteps,ep_return,ep_length
69252,-2.9578938484191895,101
69352,-1.730546474456787,101
69388,-3.0093469619750977,64
69532,-1.7245056629180908,101
69656,-1.722346305847168,101
69756,-1.7882633209228516,101
69792,-1.7165583372116089,101
69936,-3.155428647994995,101
70060,-1.8808152675628662,101
70160,-2.4818522930145264,101
70196,-1.964822769165039,101
70340,-3.7819550037384033,101
70464,-1.9274357557296753,101
70564,-3.7091104984283447,101
70600,-2.104708433151245,101
70708,-2.1466407775878906,27
70744,-1.6177111864089966,101
70868,-2.724215269088745,101
70968,-2.213644504547119,101
71112,-2.5603854656219482,101
71148,-2.4733848571777344,101
71172,-1.045097827911377,15
71272,-1.9134055376052856,101
71372,-2.244428873062134,101
71424,-3.0056746006011963,63
71552,-1.6634324789047241,101
71676,-2.003462076187134,101
71776,-1.870160460472107,101
71828,-2.1023430824279785,101
71956,-1.879167914390564,101
72080,-1.6774684190750122,101
72168,-3.4812798500061035,85
72180,-2.0271246433258057,101
72360,-1.9592206478118896,101
72484,-1.677621603012085,101
72572,-1.8927760124206543,101
72584,-1.8656680583953857,101
72764,-1.8862712383270264,101
72888,-2.1903860569000244,101
72892,-1.834476113319397,32
72976,-2.2703375816345215,101
72988,-1.6588350534439087,101
73000,-1.4456450939178467,28
73296,-1.6844676733016968,101
73380,-2.1025197505950928,101
73392,-2.363920211791992,101
73404,-2.0660085678100586,101
73572,-2.2400124073028564,42
73700,-2.013773202896118,101
73784,-2.146744966506958,101
73796,-1.7429546117782593,101
73976,-2.631209135055542,101
74104,-2.1746058464050293,101
74188,-1.679258942604065,101
74200,-1.87961745262146,101
74376,-2.81644344329834,68
74380,-2.0777928829193115,101
74416,-3.024578094482422,57
74468,-1.478482723236084,22
74488,-2.929077625274658,72
74700,-4.126311302185059,81
74820,-1.8681474924087524,101
74872,-1.781186819076538,101
74892,-1.6119041442871094,101
75048,-2.5803380012512207,57
75104,-1.5733648538589478,101
75276,-2.413290023803711,101
75296,-2.1768455505371094,101
75452,-1.9787451028823853,101
75508,-1.9880740642547607,101
75680,-1.7943291664123535,101
75700,-1.8031880855560303,101
75856,-1.5315661430358887,101
75912,-1.7570720911026,101
75948,-1.459437370300293,23
76084,-1.8715229034423828,101
76104,-1.932855248451233,101
76316,-1.8054641485214233,101
76352,-2.285548686981201,101
76488,-1.871983528137207,101
76508,-1.9843696355819702,101
76588,-2.8094615936279297,59
76708,-2.5508241653442383,55
76720,-3.0628888607025146,101
76912,-1.8244943618774414,101
76992,-2.054373264312744,101
77112,-2.244903564453125,101
77124,-3.255769729614258,101
77316,-1.9247275590896606,101
77396,-2.2106869220733643,101
77516,-2.0387015342712402,101
77528,-1.7602211236953735,101
77720,-3.087775230407715,101
77800,-1.6826932430267334,101
77920,-2.2051098346710205,101
77932,-2.0455894470214844,101
78124,-3.6362297534942627,101
78204,-1.6733639240264893,101
78324,-1.9035061597824097,101
78336,-3.826730966567993,101
78420,-1.27734375,21
78528,-1.7343835830688477,101
78608,-2.0510435104370117,101
78728,-1.8783619403839111,101
78824,-1.8000872135162354,101
78932,-1.6695159673690796,101
79012,-1.898292064666748,101
79132,-2.0498108863830566,101
79228,-1.7564064264297485,101
79336,-1.6937917470932007,101
79416,-3.453664541244507,101
79536,-1.9774398803710938,101
79632,-1.92323899269104,101
79740,-2.380723237991333,101
79820,-1.9154590368270874,101
79940,-2.046560049057007,101
80036,-1.8472235202789307,101
80144,-1.9407387971878052,101
80224,-2.418764591217041,101
80344,-1.7429909706115723,101
80440,-2.9582719802856445,101
80548,-1.939602255821228,101
80628,-2.845580816268921,101
80748,-2.434278964996338,101
80748,-2.9958620071411133,50
80844,-1.9992401599884033,101
81032,-1.9957292079925537,101
81152,-1.9664554595947266,101
81152,-2.6240034103393555,101
81248,-1.6391963958740234,101
81372,-3.200716018676758,55
81436,-2.002467393875122,101
81556,-2.382699489593506,101
81652,-2.024150848388672,101
81776,-1.921497106552124,101
81840,-2.0509285926818848,101
81960,-1.8466253280639648,101
82056,-1.9660887718200684,101
82180,-1.8983501195907593,101
82244,-1.9580987691879272,101
82364,-1.736636996269226,101
82460,-1.8863368034362793,101
82584,-1.7850559949874878,101
82648,-1.8983484506607056,101
82768,-1.8542555570602417,101
82864,-2.0782999992370605,101
82988,-1.9058339595794678,101
83052,-1.9037400484085083,101
83172,-2.276197910308838,101
83264,-4.0758771896362305,100
83392,-2.7455666065216064,101
83456,-1.5789848566055298,101
83576,-1.9833625555038452,101
83668,-1.5425103902816772,101
83716,-2.7972006797790527,65
83796,-1.7934999465942383,101
83928,-2.029006004333496,33
83980,-1.855851411819458,101
84072,-2.645320177078247,101
84120,-1.938456654548645,101
84332,-2.492565870285034,101
84384,-1.6900737285614014,101
84476,-3.3836636543273926,101
84524,-1.6023533344268799,101
84736,-1.697026252746582,101
84788,-2.0066065788269043,101
84880,-1.8588037490844727,101
84928,-1.5894910097122192,101
84988,-1.6216901540756226,27
85140,-1.862980842590332,101
85192,-1.6407190561294556,101
85248,-2.9636693000793457,65
85332,-1.63485586643219,101
85544,-1.8320306539535522,101
85596,-1.821064829826355,101
85652,-2.1333096027374268,101
85736,-1.746056079864502,101
